Node,Name,Latitude,Longitude,Limit,Type,kVolts
6266,CUERO 1 1,29.129714,-97.311236,1.5,Hydro,13.80000019
6267,CUERO 1 2,29.129714,-97.311236,2.400000095,Hydro,13.80000019
6268,CUERO 1 3,29.129714,-97.311236,1.5,Hydro,13.80000019
6269,CUERO 1 4,29.129714,-97.311236,2.400000095,Hydro,13.80000019
6270,CUERO 1 5,29.129714,-97.311236,6,Hydro,13.80000019
6271,CUERO 1 6,29.129714,-97.311236,3.599999905,Hydro,13.80000019
6272,CUERO 1 7,29.129714,-97.311236,2.400000095,Hydro,13.80000019
6273,CUERO 1 8,29.129714,-97.311236,2.400000095,Hydro,13.80000019
6274,CUERO 1 9,29.129714,-97.311236,2.799999952,Hydro,13.80000019
6275,SAN ANTONIO 20 0,29.395776,-98.464401,0,,115
6276,VON ORMY 0,29.243915,-98.622442,0,,115
6277,KYLE 0,29.904758,-97.807296,0,,230
6278,KYLE 1,29.904758,-97.807296,0,,115
6279,SEGUIN 2 0,29.54277,-97.937078,0,,230
6280,SEGUIN 2 1,29.54277,-97.937078,0,,115
6281,UNIVERSAL CITY 0,29.525969,-98.277499,0,,115
6282,SPICEWOOD 0,30.430044,-98.112655,0,,115
6283,SAINT HEDWIG 0,29.43659,-98.205116,0,,115
6284,SAN ANTONIO 16 0,29.345246,-98.443874,0,,115
6285,BOERNE 2 0,29.859217,-98.706275,0,,230
6286,BOERNE 2 1,29.859217,-98.706275,0,,115
6287,SAN ANTONIO 32 0,29.422404,-98.525943,0,,230
6288,SAN ANTONIO 32 1,29.422404,-98.525943,0,,115
6289,AUSTIN 26 0,30.348236,-97.768136,0,,115
6290,AUSTIN 21 0,30.492379,-97.748312,0,,115
6291,SAN ANTONIO 44 0,29.624725,-98.624048,0,,115
6292,CEDAR CREEK 1 0,30.1458,-97.55,0,,500
6293,CEDAR CREEK 1 1,30.1458,-97.55,0,,230
6294,CEDAR CREEK 1 2,30.1458,-97.55,0,,115
6295,CEDAR CREEK 1 3,30.1458,-97.55,206.2299957,Natural Gas,13.80000019
6296,CEDAR CREEK 1 4,30.1458,-97.55,206.2299957,Natural Gas,13.80000019
6297,CEDAR CREEK 1 5,30.1458,-97.55,206.2299957,Natural Gas,13.80000019
6298,NEW BRAUNFELS 1 0,29.7372,-98.0228,0,,500
6299,NEW BRAUNFELS 1 1,29.7372,-98.0228,0,,230
6300,NEW BRAUNFELS 1 2,29.7372,-98.0228,0,,115
6301,NEW BRAUNFELS 1 3,29.7372,-98.0228,3.200000048,Natural Gas,22
6302,NEW BRAUNFELS 1 4,29.7372,-98.0228,247.25,Natural Gas,22
6303,NEW BRAUNFELS 1 5,29.7372,-98.0228,247.25,Natural Gas,22
6304,NEW BRAUNFELS 1 6,29.7372,-98.0228,247.25,Natural Gas,22
6305,NEW BRAUNFELS 1 7,29.7372,-98.0228,247.25,Natural Gas,22
6306,AUSTIN 11 0,30.331818,-97.704294,0,,115
6307,SAN ANTONIO 39 0,29.421133,-98.570938,0,,115
6308,HONDO 0,29.427375,-99.141134,0,,230
6309,HONDO 1,29.427375,-99.141134,0,,115
6310,SAN ANTONIO 4 0,29.474147,-98.348083,0,,115
6311,NEW ULM 0,29.806557,-96.686537,0,,115
6312,SAN ANTONIO 8 0,29.44665,-98.387361,0,,115
6313,AUSTIN 33 0,30.321025,-97.884751,0,,115
6314,BULVERDE 0,29.769466,-98.453225,0,,115
6315,GEORGETOWN 3 0,30.841795,-97.809699,0,,230
6316,GEORGETOWN 3 1,30.841795,-97.809699,0,,161
6317,GEORGETOWN 3 2,30.841795,-97.809699,0,,161
6318,GEORGETOWN 3 3,30.841795,-97.809699,0,,161
6319,GEORGETOWN 3 4,30.841795,-97.809699,0,,115
6320,SAN ANTONIO 9 0,29.418151,-98.394314,0,,115
6321,FLORESVILLE 0,29.073446,-98.080406,0,,230
6322,FLORESVILLE 1,29.073446,-98.080406,0,,115
6323,SAN ANTONIO 29 0,29.404404,-98.505028,0,,115
6324,SAN ANTONIO 7 0,29.35494,-98.371889,0,,115
6325,BUCKHOLTS 0,30.852653,-97.148898,0,,115
6326,SOMERVILLE 0,30.471301,-96.438114,0,,115
6327,WEIMAR 0,29.488624,-96.652467,0,,115
6328,COMFORT 0,29.972312,-98.904706,0,,115
6329,NORDHEIM 0,28.914138,-97.632623,0,,115
6330,AUSTIN 9 0,30.183798,-97.684275,0,,115
6331,AUSTIN 22 0,30.458396,-97.755344,0,,115
6332,HELOTES 0,29.609914,-98.746764,0,,115
6333,SAN ANTONIO 47 0,29.503453,-98.664636,0,,500
6334,SAN ANTONIO 47 1,29.503453,-98.664636,0,,230
6335,SAN ANTONIO 47 2,29.503453,-98.664636,0,,115
6336,BANDERA 0,29.707222,-99.095171,0,,115
6337,SAN ANTONIO 30 0,29.516401,-98.52303,0,,115
6338,ROCKDALE 2 0,30.700385,-96.83055,0,,115
6339,CEDAR CREEK 2 0,30.094098,-97.495104,0,,115
6340,NIXON 0,29.428917,-97.735834,0,,115
6341,CHAPPELL HILL 0,30.1223,-96.258442,0,,115
6342,ROUND ROCK 3 0,30.501747,-97.647206,0,,500
6343,ROUND ROCK 3 1,30.501747,-97.647206,0,,230
6344,ROUND ROCK 3 2,30.501747,-97.647206,0,,115
6345,AUSTIN 14 0,30.289963,-97.714696,0,,115
6346,LEMING 0,29.070547,-98.48181,0,,115
6349,AUSTIN 1 0,30.397351,-97.842586,12,Natural Gas,500
6350,AUSTIN 1 1,30.397351,-97.842586,0,,230
6351,AUSTIN 1 2,30.397351,-97.842586,0,,115
6352,SAN ANTONIO 28 0,29.634097,-98.497426,0,,115
6353,ROUND ROCK 2 0,30.543356,-97.64559,0,,115
6354,ROUND ROCK 4 0,30.534355,-97.725618,0,,230
6355,ROUND ROCK 4 1,30.534355,-97.725618,0,,115
6356,SAN ANTONIO 34 0,29.468413,-98.528889,0,,115
6357,DEVINE 0,29.135837,-99.168888,0,,115
6358,GEORGETOWN 1 0,30.659122,-97.618195,0,,115
6359,BURNET 0,30.800718,-98.283025,0,,230
6360,BURNET 1,30.800718,-98.283025,0,,115
7001,INEZ 0,28.83905,-96.889623,0,,115
7002,PASADENA 2 0,29.72475,-95.176479,0,,500
7003,PASADENA 2 1,29.72475,-95.176479,0,,230
7004,PASADENA 2 2,29.72475,-95.176479,0,,115
7005,PASADENA 2 3,29.72475,-95.176479,163,Natural Gas,13.80000019
7006,PASADENA 2 4,29.72475,-95.176479,163,Natural Gas,13.80000019
7007,PASADENA 2 5,29.72475,-95.176479,163,Natural Gas,13.80000019
7008,PASADENA 2 6,29.72475,-95.176479,163,Natural Gas,13.80000019
7009,PASADENA 2 7,29.72475,-95.176479,163,Natural Gas,13.80000019
7010,PRAIRIE VIEW 0,30.086834,-95.990493,0,,115
7011,CONROE 1 0,30.28584,-95.312397,0,,115
7012,SIMONTON 0,29.687606,-95.95226,0,,115
7013,HOUSTON 80 0,29.97967,-95.572835,0,,115
7014,HOUSTON 1 0,29.8108,-95.2539,0,,115
7015,HOUSTON 1 1,29.8108,-95.2539,4,Natural Gas,18
7016,HOUSTON 9 0,29.832928,-95.14904,0,,115
7017,HOUSTON 73 0,29.815893,-95.522964,0,,115
7018,NURSERY 0,28.8947,-97.135,0,,500
7019,NURSERY 1,28.8947,-97.135,0,,230
7020,NURSERY 2,28.8947,-97.135,0,,115
7021,NURSERY 3,28.8947,-97.135,22.39999962,Natural Gas,18
7022,NURSERY 4,28.8947,-97.135,47.40000153,Natural Gas,18
7023,NURSERY 5,28.8947,-97.135,47.40000153,Natural Gas,18
7024,NURSERY 6,28.8947,-97.135,94.80000305,Natural Gas,18
7025,NURSERY 7,28.8947,-97.135,3.200000048,Natural Gas,18
7026,BACLIFF 0,29.507162,-94.987247,0,,115
7027,SPRING 1 0,30.100394,-95.356377,0,,115
7028,HOUSTON 72 0,29.652393,-95.521183,0,,115
7029,PORT LAVACA 0,28.5707,-96.8333,0,,230
7030,PORT LAVACA 1,28.5707,-96.8333,0,,115
7031,PORT LAVACA 2,28.5707,-96.8333,38.79999924,Solar,13.80000019
7032,PORT LAVACA 3,28.5707,-96.8333,10,Solar,13.80000019
7033,PORT LAVACA 4,28.5707,-96.8333,10,Solar,13.80000019
7034,PORT LAVACA 5,28.5707,-96.8333,4.400000095,Solar,13.80000019
7035,CONROE 5 0,30.307375,-95.438548,0,,230
7036,CONROE 5 1,30.307375,-95.438548,0,,115
7037,SUGAR LAND 3 0,29.670004,-95.708089,0,,500
7038,SUGAR LAND 3 1,29.670004,-95.708089,0,,230
7039,SUGAR LAND 3 2,29.670004,-95.708089,0,,115
7040,DAYTON 0,30.054436,-94.921994,0,,230
7041,DAYTON 1,30.054436,-94.921994,0,,115
7042,VICTORIA 2 0,28.7883,-97.01,0,,500
7043,VICTORIA 2 1,28.7883,-97.01,0,,230
7044,VICTORIA 2 2,28.7883,-97.01,0,,115
7045,VICTORIA 2 3,28.7883,-97.01,188.4499969,Natural Gas,20
7046,VICTORIA 2 4,28.7883,-97.01,188.4499969,Natural Gas,20
7047,KATY 1 0,29.837561,-95.733756,0,,500
7048,KATY 1 1,29.837561,-95.733756,0,,230
7049,KATY 1 2,29.837561,-95.733756,0,,115
7050,MAGNOLIA 2 0,30.156257,-95.74926,0,,115
7051,HOUSTON 29 0,29.8634,-95.341409,0,,115
7052,MISSOURI CITY 1 0,29.600434,-95.515549,0,,115
7053,RICHMOND 1 0,29.482678,-95.680186,0,,115
7054,HOUSTON 11 0,29.906619,-95.180595,0,,115
7055,HOUSTON 33 0,29.724893,-95.363752,0,,115
7056,SPRING 8 0,30.194985,-95.548211,0,,230
7057,SPRING 8 1,30.194985,-95.548211,0,,115
7058,POINT COMFORT 2 0,28.6917,-96.5417,0,,500
7059,POINT COMFORT 2 1,28.6917,-96.5417,0,,230
7060,POINT COMFORT 2 2,28.6917,-96.5417,0,,115
7061,POINT COMFORT 2 3,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7062,POINT COMFORT 2 4,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7063,POINT COMFORT 2 5,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7064,POINT COMFORT 2 6,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7065,POINT COMFORT 2 7,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7066,POINT COMFORT 2 8,28.6917,-96.5417,114.9000015,Natural Gas,13.80000019
7067,HOUSTON 28 0,29.911171,-95.341182,0,,115
7068,EL CAMPO 0,29.212328,-96.280585,0,,230
7069,EL CAMPO 1,29.212328,-96.280585,0,,115
7070,HOUSTON 12 0,29.619365,-95.191192,0,,115
7071,PORT O CONNOR 0,28.444644,-96.491788,0,,115
7072,DICKINSON 0,29.456766,-95.031051,0,,115
7073,GALVESTON 1 0,29.310535,-94.775768,0,,230
7074,GALVESTON 1 1,29.310535,-94.775768,0,,115
7075,HOUSTON 10 0,29.76393,-95.173121,0,,115
7076,BAYTOWN 2 0,29.7731,-94.9019,0,,500
7077,BAYTOWN 2 1,29.7731,-94.9019,0,,230
7078,BAYTOWN 2 2,29.7731,-94.9019,0,,115
7079,BAYTOWN 2 3,29.7731,-94.9019,228.6499939,Natural Gas,13.80000019
7080,BAYTOWN 2 4,29.7731,-94.9019,228.6499939,Natural Gas,13.80000019
7081,BAYTOWN 2 5,29.7731,-94.9019,228.6499939,Natural Gas,13.80000019
7082,BAYTOWN 2 6,29.7731,-94.9019,228.6499939,Natural Gas,13.80000019
7083,LEAGUE CITY 0,29.50379,-95.087307,0,,230
7084,LEAGUE CITY 1,29.50379,-95.087307,0,,115
7085,LIVERPOOL 0,29.284543,-95.28151,0,,115
7086,HOUSTON 16 0,29.759665,-95.256251,0,,115
7087,SUGAR LAND 1 0,29.620312,-95.605693,0,,115
7088,RICHMOND 2 0,29.64609,-95.794526,0,,115
7089,HOUSTON 82 0,29.812687,-95.583634,0,,115
7090,PINEHURST 0,30.160534,-95.669154,0,,115
7091,PEARLAND 2 0,29.545325,-95.350068,0,,115
7092,HOUSTON 47 0,29.734813,-95.416098,0,,115
7093,HOUSTON 79 0,29.741325,-95.560254,0,,115
7094,HOUSTON 49 0,29.826448,-95.426267,0,,115
7095,WADSWORTH 0,28.795,-96.0481,0,,500
7096,WADSWORTH 1,28.795,-96.0481,0,,230
7097,WADSWORTH 2,28.795,-96.0481,0,,115
7098,WADSWORTH 3,28.795,-96.0481,1354.300049,Nuclear,13.80000019
7099,WADSWORTH 4,28.795,-96.0481,1354.300049,Nuclear,13.80000019
7100,HOUSTON 18 0,29.718525,-95.274137,0,,115
7101,HOUSTON 88 0,29.694472,-95.649627,0,,115
7102,TOMBALL 1 0,30.094886,-95.585826,0,,115
7103,HOUSTON 22 0,29.743564,-95.30891,0,,115
7104,DEER PARK 0,29.723185,-95.128856,0,,500
7105,DEER PARK 1,29.723185,-95.128856,0,,230
7106,DEER PARK 2,29.723185,-95.128856,0,,115
7107,DEER PARK 3,29.723185,-95.128856,150,Natural Gas,24
7108,DEER PARK 4,29.723185,-95.128856,51,Natural Gas,24
7109,DEER PARK 5,29.723185,-95.128856,51,Natural Gas,24
7110,DEER PARK 6,29.723185,-95.128856,196,Natural Gas,24
7111,DEER PARK 7,29.723185,-95.128856,196,Natural Gas,24
7112,DEER PARK 8,29.723185,-95.128856,196,Natural Gas,24
7113,DEER PARK 9,29.723185,-95.128856,196,Natural Gas,24
7114,DEER PARK 10,29.723185,-95.128856,196,Natural Gas,24
7115,DEER PARK 11,29.723185,-95.128856,196,Natural Gas,24
7116,WALLIS 0,29.632734,-96.055105,0,,115
7117,HOUSTON 67 0,29.917695,-95.489993,0,,115
7118,SPRING 4 0,30.059307,-95.470689,0,,115
7119,SOUTH HOUSTON 0,29.661032,-95.229784,0,,115
7120,HOUSTON 3 0,29.726017,-95.638249,0,,115
7121,HOUSTON 3 1,29.726017,-95.638249,3.700000048,Natural Gas,18
7122,HOUSTON 3 2,29.726017,-95.638249,4.300000191,Natural Gas,18
7123,SEADRIFT 0,28.429626,-96.574173,0,,115
7124,HOUSTON 34 0,29.795344,-95.36759,0,,115
7125,SUGAR LAND 2 0,29.566996,-95.636016,0,,500
7126,SUGAR LAND 2 1,29.566996,-95.636016,0,,230
7127,SUGAR LAND 2 2,29.566996,-95.636016,0,,115
7128,CONROE 7 0,30.324546,-95.505008,0,,115
7129,LOLITA 0,28.833262,-96.521612,0,,115
7130,LAPORTE 0,29.726775,-95.059827,0,,500
7131,LAPORTE 1,29.726775,-95.059827,0,,230
7132,LAPORTE 2,29.726775,-95.059827,0,,115
7133,LAPORTE 3,29.726775,-95.059827,16.29999924,Natural Gas,13.80000019
7134,LAPORTE 4,29.726775,-95.059827,206.5500031,Natural Gas,13.80000019
7135,LAPORTE 5,29.726775,-95.059827,206.5500031,Natural Gas,13.80000019
7136,LAPORTE 6,29.726775,-95.059827,206.5500031,Natural Gas,13.80000019
7137,LAPORTE 7,29.726775,-95.059827,206.5500031,Natural Gas,13.80000019
7138,LAPORTE 8,29.726775,-95.059827,380.7000122,Natural Gas,13.80000019
7139,LAPORTE 9,29.726775,-95.059827,59,Natural Gas,13.80000019
7140,LAPORTE 10,29.726775,-95.059827,59,Natural Gas,13.80000019
7141,LAPORTE 11,29.726775,-95.059827,59,Natural Gas,13.80000019
7142,LAPORTE 12,29.726775,-95.059827,59,Natural Gas,13.80000019
7143,NEW CANEY 0,30.161219,-95.189761,0,,115
7144,HOUSTON 14 0,29.689824,-95.252393,0,,115
7145,HOUSTON 2 0,29.9522,-95.2422,0,,115
7146,HOUSTON 2 1,29.9522,-95.2422,10.19999981,Natural Gas,13.80000019
7147,HOUSTON 78 0,29.652205,-95.54623,0,,115
7148,HOUSTON 40 0,29.89036,-95.392527,0,,115
7149,BLOOMINGTON 0,28.695562,-96.794157,0,,115
7150,WILLIS 2 0,30.471374,-95.363872,0,,230
7151,WILLIS 2 1,30.471374,-95.363872,0,,115
7152,HOUSTON 51 0,29.733777,-95.433346,0,,115
7153,PALACIOS 0,28.623423,-96.189925,0,,115
7154,CONROE 4 0,30.188194,-95.416291,0,,115
7155,HOUSTON 52 0,29.685706,-95.434764,0,,115
7156,SPRING 2 0,30.062169,-95.383966,0,,230
7157,SPRING 2 1,30.062169,-95.383966,0,,115
7158,KINGWOOD 1 0,30.053105,-95.157943,0,,115
7159,HOUSTON 5 0,29.9417,-95.5306,0,,500
7160,HOUSTON 5 1,29.9417,-95.5306,0,,230
7161,HOUSTON 5 2,29.9417,-95.5306,0,,115
7162,HOUSTON 5 3,29.9417,-95.5306,110.5999985,Natural Gas,18
7163,HOUSTON 5 4,29.9417,-95.5306,110.5999985,Natural Gas,18
7164,HOUSTON 5 5,29.9417,-95.5306,110.5999985,Natural Gas,18
7165,HOUSTON 5 6,29.9417,-95.5306,110.5999985,Natural Gas,18
7166,HOUSTON 5 7,29.9417,-95.5306,110.5999985,Natural Gas,18
7167,HOUSTON 5 8,29.9417,-95.5306,110.5999985,Natural Gas,18
7168,HOUSTON 5 9,29.9417,-95.5306,87.72000122,Natural Gas,18
7169,HOUSTON 5 10,29.9417,-95.5306,87.72000122,Natural Gas,18
7170,HOUSTON 5 11,29.9417,-95.5306,350.8699951,Natural Gas,18
7171,TEXAS CITY 1 0,29.391397,-94.920149,0,,230
7172,TEXAS CITY 1 1,29.391397,-94.920149,0,,115
7173,KINGWOOD 2 0,30.046777,-95.221022,0,,115
7174,HOUSTON 8 0,29.573552,-95.130613,0,,115
7175,SPRING 7 0,30.040876,-95.528919,0,,500
7176,SPRING 7 1,30.040876,-95.528919,0,,230
7177,SPRING 7 2,30.040876,-95.528919,0,,115
7178,HOUSTON 41 0,29.934695,-95.394872,0,,115
7179,FRESNO 0,29.537301,-95.474615,0,,115
7180,HOUSTON 48 0,29.798249,-95.416933,0,,115
7181,HOUSTON 58 0,29.881487,-95.452619,0,,115
7182,PATTISON 0,29.792687,-96.012215,0,,115
7183,HOUSTON 77 0,29.701847,-95.534537,0,,115
7184,MISSOURI CITY 2 0,29.473418,-95.558148,0,,230
7185,MISSOURI CITY 2 1,29.473418,-95.558148,0,,115
7186,HOUSTON 4 0,29.721048,-95.39536,0,,500
7187,HOUSTON 4 1,29.721048,-95.39536,0,,230
7188,HOUSTON 4 2,29.721048,-95.39536,0,,115
7189,HOUSTON 4 3,29.721048,-95.39536,6.900000095,Natural Gas,13.80000019
7190,HOUSTON 4 4,29.721048,-95.39536,48,Natural Gas,13.80000019
7191,HOUSTON 4 5,29.721048,-95.39536,5,Natural Gas,13.80000019
7192,HOUSTON 4 6,29.721048,-95.39536,35,Natural Gas,13.80000019
7193,HOUSTON 4 7,29.721048,-95.39536,7.5,Natural Gas,13.80000019
7194,HOUSTON 4 8,29.721048,-95.39536,230.9499969,Natural Gas,13.80000019
7195,HOUSTON 4 9,29.721048,-95.39536,230.9499969,Natural Gas,13.80000019
7196,HOUSTON 4 10,29.721048,-95.39536,230.9499969,Natural Gas,13.80000019
7197,HOUSTON 4 11,29.721048,-95.39536,230.9499969,Natural Gas,13.80000019
7198,TOMBALL 2 0,30.061727,-95.681504,0,,115
7199,CYPRESS 1 0,29.997775,-95.669444,0,,500
7200,CYPRESS 1 1,29.997775,-95.669444,0,,230
7201,CYPRESS 1 2,29.997775,-95.669444,0,,115
7202,HEMPSTEAD 0,30.099931,-96.065554,0,,115
7203,WEST COLUMBIA 0,29.155616,-95.683469,0,,115
7204,BAYTOWN 1 0,29.6744,-94.9139,0,,500
7205,BAYTOWN 1 1,29.6744,-94.9139,0,,230
7206,BAYTOWN 1 2,29.6744,-94.9139,0,,115
7207,BAYTOWN 1 3,29.6744,-94.9139,4,Natural Gas,18
7208,BAYTOWN 1 4,29.6744,-94.9139,765,Natural Gas,18
7209,BAYTOWN 1 5,29.6744,-94.9139,765,Natural Gas,18
7210,BAYTOWN 1 6,29.6744,-94.9139,178.5,Natural Gas,18
7211,BAYTOWN 1 7,29.6744,-94.9139,178.5,Natural Gas,18
7212,BAYTOWN 1 8,29.6744,-94.9139,178.5,Natural Gas,18
7213,SANTA FE 1 0,29.303555,-95.032327,0,,115
7214,HOUSTON 27 0,29.66688,-95.335133,0,,115
7215,SPRING 5 0,30.178248,-95.50096,0,,115
7216,HOUSTON 46 0,29.771545,-95.411083,0,,115
7217,HOUSTON 23 0,29.773179,-95.314327,0,,115
7218,MONTGOMERY 0,30.306163,-95.68639,0,,115
7219,HUNGERFORD 0,29.416447,-96.085418,0,,115
7220,HOUSTON 84 0,29.670869,-95.58599,0,,115
7221,HOUSTON 83 0,29.699688,-95.584817,0,,115
7222,HOUSTON 24 0,29.721825,-95.318275,0,,115
7223,HOUSTON 76 0,29.988446,-95.531201,0,,115
7224,HOUSTON 43 0,29.706787,-95.401748,0,,115
7225,HOUSTON 81 0,29.8586,-95.580768,0,,115
7226,HOUSTON 35 0,29.656113,-95.378696,0,,115
7227,HOUSTON 90 0,29.827486,-95.65992,0,,500
7228,HOUSTON 90 1,29.827486,-95.65992,0,,230
7229,HOUSTON 90 2,29.827486,-95.65992,0,,115
7230,BEASLEY 0,29.464406,-95.966234,0,,115
7231,HOUSTON 7 0,29.613602,-95.11937,0,,115
7232,LA MARQUE 0,29.363162,-94.980107,0,,115
7233,WALLER 0,30.079593,-95.932264,0,,115
7234,PORTER 0,30.106685,-95.297121,0,,115
7235,CYPRESS 2 0,29.93433,-95.74763,0,,115
7236,HOUSTON 30 0,29.987805,-95.353412,0,,115
7237,FULSHEAR 0,29.592427,-95.955277,0,,115
7238,LIBERTY 0,30.075658,-94.733441,0,,115
7239,WINNIE 0,29.868546,-94.603021,0,,115
7240,HOUSTON 63 0,29.653418,-95.475296,0,,115
7241,HOUSTON 70 0,29.771225,-95.511751,0,,115
7242,HOUSTON 55 0,29.918595,-95.441194,0,,115
7243,CROSBY 0,29.932872,-95.057187,0,,115
7244,MANVEL 0,29.481461,-95.361402,0,,115
7245,HOUSTON 54 0,30.00824,-95.438996,0,,115
7246,HOUSTON 89 0,29.909215,-95.651234,0,,115
7247,DAMON 0,29.259878,-95.667662,0,,115
7248,HOUSTON 74 0,29.736295,-95.523292,0,,115
7249,HOUSTON 26 0,29.800187,-95.328888,0,,115
7250,HOUSTON 32 0,29.753624,-95.35981,0,,115
7251,HOCKLEY 0,30.047619,-95.833733,0,,115
7252,ANGLETON 0,29.174921,-95.450088,0,,230
7253,ANGLETON 1,29.174921,-95.450088,0,,115
7254,CONROE 3 0,30.377954,-95.37714,0,,115
7255,HOUSTON 39 0,29.74097,-95.391302,0,,115
7256,HOUSTON 59 0,29.583542,-95.460693,0,,115
7257,PEARLAND 1 0,29.561554,-95.279739,0,,115
7258,HOUSTON 56 0,29.740079,-95.446409,0,,115
7259,HOUSTON 13 0,29.586959,-95.225601,0,,115
7260,CHANNELVIEW 2 0,29.832539,-95.050891,0,,115
7261,BAY CITY 0,28.788479,-95.83925,0,,230
7262,BAY CITY 1,28.788479,-95.83925,0,,115
7263,PASADENA 3 0,29.6225,-95.0458,0,,500
7264,PASADENA 3 1,29.6225,-95.0458,0,,230
7265,PASADENA 3 2,29.6225,-95.0458,0,,115
7266,PASADENA 3 3,29.6225,-95.0458,304.6000061,Natural Gas,13.80000019
7267,PASADENA 3 4,29.6225,-95.0458,90.63999939,Natural Gas,13.80000019
7268,PASADENA 3 5,29.6225,-95.0458,90.63999939,Natural Gas,13.80000019
7269,PASADENA 3 6,29.6225,-95.0458,90.63999939,Natural Gas,13.80000019
7270,PASADENA 3 7,29.6225,-95.0458,181.2799988,Natural Gas,13.80000019
7271,BROOKSHIRE 0,29.848463,-95.977102,0,,115
7272,HOUSTON 25 0,29.618714,-95.324221,0,,115
7273,TEXAS CITY 2 0,29.399203,-94.997254,0,,115
7274,VICTORIA 3 0,28.67673,-97.198682,0,,230
7275,VICTORIA 3 1,28.67673,-97.198682,0,,115
7276,HOUSTON 36 0,29.83159,-95.379553,0,,115
7277,GANADO 0,29.020933,-96.48981,0,,115
7278,MONT BELVIEU 0,29.8247,-94.9197,0,,230
7279,MONT BELVIEU 1,29.8247,-94.9197,0,,115
7280,MONT BELVIEU 2,29.8247,-94.9197,25.70000076,Natural Gas,13.80000019
7281,MONT BELVIEU 3,29.8247,-94.9197,15,Natural Gas,13.80000019
7282,BAYTOWN 3 0,29.753517,-94.997277,0,,230
7283,BAYTOWN 3 1,29.753517,-94.997277,0,,115
7284,BAYTOWN 3 2,29.753517,-94.997277,7.5,Solar,13.19999981
7285,BAYTOWN 3 3,29.753517,-94.997277,28.29999924,Solar,13.19999981
7286,BAYTOWN 3 4,29.753517,-94.997277,28.29999924,Solar,13.19999981
7287,BAYTOWN 3 5,29.753517,-94.997277,28.29999924,Solar,13.19999981
7288,BAYTOWN 3 6,29.753517,-94.997277,28.29999924,Solar,13.19999981
7289,BAYTOWN 3 7,29.753517,-94.997277,56.59999847,Solar,13.19999981
7290,SPRING 6 0,30.123428,-95.517064,0,,115
7291,HUMBLE 2 0,30.017301,-95.286217,0,,115
7292,HOUSTON 69 0,29.957234,-95.503258,0,,115
7293,SANTA FE 2 0,29.364468,-95.131078,0,,115
7294,PORT BOLIVAR 0,29.506866,-94.520121,0,,115
7295,HOUSTON 42 0,29.999296,-95.400207,0,,115
7296,HOUSTON 85 0,29.776093,-95.603037,0,,115
7297,HOUSTON 50 0,29.635793,-95.432889,0,,115
7298,HOUSTON 62 0,29.830024,-95.474409,0,,115
7299,EAGLE LAKE 0,29.397447,-96.384508,0,,115
7300,CONROE 2 0,30.221853,-95.338811,0,,115
7301,WEBSTER 0,29.53864,-95.1361,0,,115
7302,SWEENY 0,28.933093,-95.734948,0,,115
7303,BLESSING 0,28.85788,-96.353868,0,,115
7304,WHARTON 1 0,29.2878,-96.0683,0,,500
7305,WHARTON 1 1,29.2878,-96.0683,0,,230
7306,WHARTON 1 2,29.2878,-96.0683,0,,115
7307,WHARTON 1 3,29.2878,-96.0683,96.68000031,Natural Gas,24
7308,WHARTON 1 4,29.2878,-96.0683,96.68000031,Natural Gas,24
7309,WHARTON 1 5,29.2878,-96.0683,96.68000031,Natural Gas,24
7310,WHARTON 1 6,29.2878,-96.0683,96.68000031,Natural Gas,24
7311,WHARTON 1 7,29.2878,-96.0683,193.3699951,Natural Gas,24
7312,LAKE JACKSON 0,29.050464,-95.475843,0,,230
7313,LAKE JACKSON 1,29.050464,-95.475843,0,,115
7314,BELLVILLE 0,29.987117,-96.252942,0,,115
7315,KATY 4 0,29.853215,-95.831456,0,,115
7316,HOUSTON 38 0,29.61065,-95.386863,0,,115
7317,FRIENDSWOOD 0,29.515074,-95.192133,0,,115
7318,HOUSTON 17 0,29.62042,-95.268939,0,,115
7319,HOUSTON 66 0,30.007063,-95.488362,0,,115
7320,FREEPORT 1 0,28.9802,-95.342,0,,500
7321,FREEPORT 1 1,28.9802,-95.342,0,,230
7322,FREEPORT 1 2,28.9802,-95.342,0,,115
7323,FREEPORT 1 3,28.9802,-95.342,124.4700012,Natural Gas,13.80000019
7324,FREEPORT 1 4,28.9802,-95.342,124.4700012,Natural Gas,13.80000019
7325,FREEPORT 1 5,28.9802,-95.342,124.4700012,Natural Gas,13.80000019
7326,FREEPORT 1 6,28.9802,-95.342,124.4700012,Natural Gas,13.80000019
7327,NEWGULF 0,29.2639,-95.8997,0,,230
7328,NEWGULF 1,29.2639,-95.8997,0,,115
7329,NEWGULF 2,29.2639,-95.8997,101.9000015,Natural Gas,13.80000019
7330,HOUSTON 60 0,29.704019,-95.460905,0,,115
7331,PASADENA 1 0,29.723333,-95.210278,0,,500
7332,PASADENA 1 1,29.723333,-95.210278,0,,230
7333,PASADENA 1 2,29.723333,-95.210278,0,,115
7334,PASADENA 1 3,29.723333,-95.210278,4.699999809,Coal,20
